country,year,Access to electricity (% of population),Access to clean fuels for cooking,Renewable-electricity-generating-capacity-per-capita,Renewable energy share in the total final energy consumption (%),Electricity from fossil fuels (TWh),Electricity from nuclear (TWh),Electricity from renewables (TWh),Low-carbon electricity (% electricity),Primary energy consumption per capita (kWh/person),Energy intensity level of primary energy (MJ/$2017 PPP GDP),Value_co2_emissions_kt_by_country,Renewables (% equivalent primary energy),gdp_growth,gdp_per_capita,Density_(P/Km2),Land Area(Km2),Latitude,Longitude,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_demand_per_capita,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy;;;;;;;;;;;;,cluster
France,2001.0,100.0,100.0,,9.46,46.48,421.08,76.09,91.45038,53298.86,4.42,376730.0,7.405367,1.983721419,22433.55498,119.0,643801.0,46.227638,2.213749,FRA,59014776.0,2077786767360.0,1.373,0.05,62.705,3.7,48.293,2.85,0.525,0.118,68.633,-15.848,-27.125,2440.672,144.036,347.032,20.48,-34.996,-8.923,280.845,16.574,3.774,4.583,474.21,8035.445,542.6,24.398,0.806,25.137,53258.633,1.513,-0.418,-7.241,769.807,45.43,29197.191,1723.066,8.373,54.822,4.981,20.72,436.684,256.715,15.15,7399.57,2.823,0.549,338.954,20.003,2.792,13.894,37.24,11.912,21.949,218.184,1230.539,72.62,3697.102,13.384,6.942,2.929,32.378,1419.981,8424.501,497.17,24061.445,91.627,45.178,-68.39,-14.422,1.425,9.023,1187.051,7135.162,421.08,20114.469,77.604,37.768,-0.073,-0.836,1142.346,166.06,9.8,19356.947,-3.434,-0.741,352.918,20.827,1.806,36.345,10.643,3.33,0.48,11.654,1.111,56.427,8.134,180.341,0.614,0.088,0.339,9194.307,3143.046,11.481,23.356,232.93,1289.338,76.09,3946.976,14.023,7.411,17.944,0.003,0.018,0.169,0.01,0.307,0.002,0.001,172.917,0.243,0.385,2.203,0.13,6.521,0.024,0.012;;;;;;;;;;;;,developed
France,2002.0,100.0,100.0,,8.73,52.67,436.76,62.69,90.46041,52433.27,4.38,371019.989,6.175621,1.135531482,24177.33556,119.0,643801.0,46.227638,2.213749,FRA,59372784.0,2107316502528.0,4.849,0.179,65.349,3.88,51.202,3.04,0.551,0.124,75.212,7.326,10.552,2603.679,154.588,398.499,23.66,-27.661,-4.585,201.936,11.99,4.292,4.956,474.21,7986.992,551.24,24.981,-0.768,-24.127,52531.129,1.48,-1.145,-19.722,872.285,51.79,28688.965,1703.344,9.395,54.613,-0.17,-0.741,435.943,309.401,18.37,7342.467,-2.471,-0.494,328.586,19.509,3.332,13.977,41.46,-18.677,-41.895,176.289,991.7,58.88,2969.186,10.681,5.652,0.464,-4.405,1415.576,8412.104,499.45,23842.164,90.605,45.387,-77.03,-16.244,3.725,36.271,1223.322,7356.233,436.76,20604.086,79.232,39.223,-2.585,-29.533,1112.813,164.385,9.76,18742.818,-3.027,-0.631,340.17,20.197,1.771,35.679,11.291,3.53,0.49,6.089,0.648,59.455,8.253,190.168,0.64,0.089,0.362,9284.389,3118.919,-16.397,-40.676,192.254,1055.871,62.69,3238.08,11.373,6.164,15.306,0.003,0.021,0.168,0.01,0.349,0.002,0.001,102.29,0.389,0.773,4.548,0.27,13.028,0.049,0.025;;;;;;;;;;;;,developed
France,2003.0,100.0,100.0,,8.91,57.38,441.07,61.47,89.75211,52657.883,4.45,376709.9915,5.962182,0.823160757,29568.3888,119.0,643801.0,46.227638,2.213749,FRA,59728260.0,2130940657664.0,-8.113,-0.315,59.689,3.565,54.078,3.23,0.578,0.113,80.858,5.968,9.226,2742.655,163.814,439.658,26.26,9.883,1.185,220.572,13.174,4.697,5.195,492.72,8249.361,559.13,24.915,1.094,34.122,52789.781,1.48,2.037,34.703,947.458,56.59,29099.238,1738.047,10.121,55.123,4.892,21.326,457.268,324.302,19.37,7655.811,-13.657,-2.664,282.023,16.845,3.464,14.502,45.21,-2.407,-5.347,170.942,960.182,57.35,2861.996,10.257,5.421,0.564,-0.581,1414.995,8413.772,502.54,23690.545,89.879,44.877,-66.41,-13.478,0.987,4.153,1227.475,7384.611,441.07,20550.986,78.885,38.93,0.373,4.151,1116.964,183.498,10.96,18700.77,-12.772,-2.58,294.958,17.617,1.96,35.425,11.865,3.72,0.49,5.089,0.575,62.282,8.204,198.657,0.665,0.088,0.376,9361.23,3153.042,-2.152,-4.733,187.52,1029.161,61.47,3139.558,10.994,5.947,9.345,0.002,0.023,0.167,0.01,0.377,0.002,0.001,46.415,0.352,1.125,6.53,0.39,18.839,0.07,0.036;;;;;;;;;;;;,developed
France,2004.0,100.0,100.0,,8.95,56.53,448.24,62.42,90.033325,52754.13,4.39,377790.0085,5.970315,2.829752929,33741.26192,119.0,643801.0,46.227638,2.213749,FRA,60108436.0,2196883505152.0,9.061,0.323,64.686,3.888,55.067,3.31,0.584,0.122,77.185,-3.732,-6.113,2623.612,157.701,405.434,24.37,-90.783,-11.96,20.202,1.214,4.303,4.959,504.39,8391.335,566.3,24.993,0.859,27.088,52906.543,1.448,0.764,13.281,925.66,55.64,29136.133,1751.327,9.825,55.071,2.112,9.657,466.925,350.2,21.05,7768.048,-13.56,-2.284,242.239,14.561,3.717,14.683,43.71,1.038,0.675,171.617,965.588,58.04,2855.12,10.249,5.397,1.65,13.807,1428.802,8495.646,510.66,23770.416,90.175,44.929,-61.91,-12.274,1.626,12.011,1239.486,7457.189,448.24,20620.828,79.152,38.976,0.872,9.736,1126.701,170.026,10.22,18744.473,-3.196,-0.563,283.725,17.054,1.805,35.429,12.073,3.78,0.47,1.749,0.207,62.886,7.819,200.852,0.667,0.083,0.38,9421.307,3180.13,1.813,1.796,189.317,1038.457,62.42,3149.588,11.022,5.953,8.763,0.002,0.024,0.166,0.01,0.405,0.002,0.001,53.351,0.589,1.715,9.816,0.59,28.525,0.104,0.054;;;;;;;;;;;;,developed
France,2005.0,100.0,100.0,,8.66,63.35,451.53,54.98,88.88324,52097.117,4.34,380660.0037,5.365334,1.66321998,34760.18502,119.0,643801.0,46.227638,2.213749,FRA,60510080.0,2238790500352.0,69.319,2.695,108.799,6.583,56.024,3.39,0.596,0.209,85.533,3.184,5.021,2689.169,162.722,454.635,27.51,-100.0,-1.214,0.0,0.0,4.834,5.159,508.81,8408.682,569.14,25.213,-0.819,-26.051,52124.855,1.409,-0.403,-7.061,1035.034,62.63,28826.055,1744.267,11.004,55.302,2.185,10.201,477.126,381.259,23.07,7885.062,-19.248,-2.803,194.314,11.758,4.053,15.127,48.68,-13.559,-24.208,147.409,828.622,50.14,2436.099,8.81,4.674,-0.316,-18.99,1409.812,8370.672,506.51,23298.799,88.996,44.698,-60.33,-11.857,0.734,1.19,1240.675,7462.062,451.53,20503.613,79.335,39.336,-1.978,-22.282,1104.419,199.14,12.05,18251.824,-13.125,-2.238,244.851,14.816,2.117,35.016,12.36,3.87,0.48,2.38,0.287,63.956,7.933,204.267,0.68,0.084,0.392,9405.705,3154.079,-7.255,-20.18,169.137,908.609,54.98,2795.184,9.66,5.362,24.299,0.006,0.03,0.165,0.01,0.497,0.002,0.001,61.681,1.04,2.755,15.865,0.96,45.523,0.169,0.087;;;;;;;;;;;;,developed
France,2006.0,100.0,100.0,,8.52,56.9,450.19,60.91,89.98239,51332.477,4.17,371549.9878,5.969732,2.449323601,36443.62631,119.0,643801.0,46.227638,2.213749,FRA,60919152.0,2297018187776.0,21.103,1.389,130.874,7.973,55.483,3.38,0.596,0.255,76.573,-7.587,-12.346,2468.445,150.376,375.744,22.89,,0.0,0.0,0.0,4.035,4.806,503.96,8272.604,567.3,25.415,-0.797,-25.148,51362.02,1.362,-1.791,-31.237,922.534,56.2,28119.732,1713.03,9.907,54.748,-3.421,-16.32,460.805,357.195,21.76,7564.214,10.316,1.213,212.92,12.971,3.836,14.727,43.44,9.369,12.796,160.205,900.866,54.88,2629.794,9.674,5.12,1.179,6.088,1415.9,8389.808,511.1,23242.287,90.093,45.252,-63.34,-12.568,-0.296,-11.456,1229.219,7389.958,450.19,20177.875,79.357,39.286,-0.233,-2.57,1101.849,189.596,11.55,18087.076,-5.652,-0.837,229.461,13.979,2.036,35.215,12.261,3.84,0.46,-0.801,-0.099,63.034,7.551,201.271,0.677,0.081,0.392,9312.343,3128.931,11.768,17.545,186.681,999.85,60.91,3064.412,10.737,5.966,13.383,0.004,0.034,0.164,0.01,0.556,0.002,0.001,126.819,3.454,6.209,35.785,2.18,101.917,0.384,0.198;;;;;;;;;;;;,developed
France,2007.0,100.0,100.0,,9.46,58.18,439.73,64.3,89.65155,50095.92,4.02,362829.9866,6.6387134,2.424736243,41508.43269,119.0,643801.0,46.227638,2.213749,FRA,61329380.0,2354672041984.0,101.496,8.092,261.942,16.065,61.145,3.75,0.667,0.522,80.112,3.445,5.18,2536.391,155.555,398.667,24.45,,0.0,0.0,0.0,4.352,5.057,505.03,8234.715,561.84,25.552,-1.698,-53.141,50151.977,1.306,-2.006,-34.357,942.615,57.81,27371.438,1678.673,10.289,54.577,-2.864,-13.196,447.609,358.556,21.99,7298.447,-10.988,-1.425,188.257,11.546,3.914,14.553,45.01,2.311,2.677,162.882,912.939,55.99,2655.861,9.965,5.296,0.231,-18.784,1397.116,8218.41,504.03,22780.539,89.711,45.423,-56.81,-11.249,-2.324,-36.067,1193.152,7169.973,439.73,19454.814,78.266,38.792,-2.391,-26.341,1075.509,185.392,11.37,17536.6,-7.476,-1.045,210.887,12.934,2.024,34.967,13.458,4.22,0.47,9.763,1.197,68.809,7.664,219.443,0.751,0.084,0.438,9161.025,3075.79,16.587,17.283,203.965,1048.437,64.3,3325.725,11.445,6.631,51.184,0.017,0.051,0.326,0.02,0.83,0.004,0.002,86.526,5.3,11.508,66.363,4.07,187.649,0.724,0.374;;;;;;;;;;;;,developed
France,2008.0,100.0,100.0,,10.6,55.57,439.45,72.33,90.205345,49932.984,4.03,357989.9902,7.6322675,0.25494596,45334.11796,119.0,643801.0,46.227638,2.213749,FRA,61721004.0,2362451689472.0,62.277,10.005,422.374,26.069,64.322,3.97,0.7,0.845,76.034,-5.22,-8.119,2388.747,147.436,373.617,23.06,,0.0,0.0,0.0,4.067,4.779,518.99,8408.645,566.98,25.743,0.294,9.055,49980.469,1.306,-0.836,-14.026,894.347,55.2,26970.51,1664.647,9.736,53.962,3.632,16.255,463.865,354.498,21.88,7515.505,-13.164,-1.52,162.438,10.026,3.859,15.037,43.11,10.503,15.989,178.871,1007.113,62.16,2898.064,10.963,5.798,3.381,23.081,1420.198,8291.829,511.78,23009.959,90.264,46.038,-47.99,-9.247,-0.064,-8.174,1184.978,7119.943,439.45,19198.939,77.507,38.413,-2.061,-22.162,1053.347,166.232,10.26,17066.26,-1.361,-0.176,206.697,12.758,1.81,34.146,14.161,4.44,0.47,5.218,0.702,71.937,7.615,229.429,0.783,0.083,0.459,9186.176,3084.845,21.864,31.255,235.22,1171.886,72.33,3811.019,12.757,7.625,133.333,0.067,0.118,0.648,0.04,1.912,0.007,0.004,39.902,4.492,16.0,92.189,5.69,259.239,1.004,0.519;;;;;;;;;;;;,developed
France,2009.0,100.0,100.0,,11.32,51.32,409.74,68.15,90.30252,46864.53,3.97,343730.011,7.70645,-2.873313828,41575.42196,119.0,643801.0,46.227638,2.213749,FRA,62093300.0,2295353049088.0,6.992,1.823,449.196,27.892,66.513,4.13,0.781,0.959,75.595,-12.773,-18.833,2071.129,128.603,348.991,21.67,,0.0,0.0,0.0,4.097,4.421,502.94,8099.747,528.87,25.276,-5.703,-175.934,46847.41,1.267,-4.688,-78.033,821.023,50.98,25552.09,1586.614,9.639,54.543,-3.569,-16.554,447.311,330.148,20.5,7203.849,-4.893,-0.491,153.563,9.535,3.876,15.377,39.98,-10.463,-19.704,159.168,893.655,55.49,2563.366,10.492,5.472,-5.944,-97.901,1322.297,7696.322,477.89,21295.322,90.361,45.457,-25.93,-5.156,-6.761,-86.937,1098.041,6598.779,409.74,17683.732,77.475,37.748,-4.049,-42.647,1010.699,141.883,8.81,16277.109,-6.919,-0.883,191.241,11.875,1.666,34.745,14.614,4.58,0.45,3.201,0.453,73.76,7.247,235.354,0.866,0.085,0.502,8517.344,2908.91,-2.348,-10.964,224.256,1097.542,68.15,3611.592,12.886,7.709,314.286,0.368,0.486,2.738,0.17,7.826,0.032,0.017,38.953,6.095,22.096,127.389,7.91,355.851,1.496,0.76;;;;;;;;;;;;,developed
France,2010.0,100.0,100.0,,11.99,57.63,428.52,76.68,89.76067,48006.33,4.02,347779.9988,8.220292,1.949437623,40638.33525,119.0,643801.0,46.227638,2.213749,FRA,62444568.0,2342490472448.0,-1.998,-0.557,437.745,27.335,71.103,4.44,0.79,0.911,78.562,7.42,9.543,2212.298,138.146,374.092,23.36,,0.0,0.0,0.0,4.154,4.603,531.65,8513.951,562.36,26.205,3.174,92.32,48062.32,1.281,1.693,26.857,915.372,57.16,25838.447,1613.471,10.164,53.76,10.805,48.334,495.645,380.497,23.76,7937.352,-15.446,-1.473,129.113,8.062,4.225,16.515,44.18,10.036,14.9,174.068,980.069,61.2,2787.555,10.883,5.8,5.276,65.463,1387.76,8090.375,505.2,22223.871,89.836,46.24,-30.71,-5.776,4.585,43.296,1141.338,6862.406,428.52,18277.611,76.2,38.029,-3.069,-31.019,979.68,160.783,10.04,15688.798,-0.348,-0.041,189.505,11.834,1.785,32.643,15.696,4.92,0.48,7.405,1.082,78.79,7.687,251.36,0.875,0.085,0.523,9005.747,3001.231,8.181,22.167,246.423,1227.969,76.68,3946.26,13.635,8.211,256.322,1.235,1.721,9.929,0.62,27.558,0.11,0.057,25.695,5.507,27.603,159.181,9.94,442.042,1.768,0.92;;;;;;;;;;;;,developed
France,2011.0,100.0,100.0,,10.66,58.99,442.39,66.02,89.60345,45914.77,3.85,335140.0146,7.185518,2.192700633,43790.72602,119.0,643801.0,46.227638,2.213749,FRA,62775272.0,2393401982976.0,-1.221,-0.334,430.123,27.001,80.286,5.04,0.888,0.932,74.389,-10.421,-14.396,1971.316,123.75,277.02,17.39,,0.0,0.0,0.0,3.065,4.272,511.01,8140.308,567.42,27.634,-3.472,-104.204,46149.176,1.21,-5.923,-95.569,940.02,59.01,24179.93,1517.902,10.4,52.395,-13.206,-65.454,430.19,469.771,29.49,6852.863,-17.361,-1.4,106.136,6.663,5.197,14.849,42.21,-28.487,-50.346,123.722,728.631,45.74,1970.866,8.061,4.271,0.018,-8.635,1379.125,8098.89,508.41,21969.248,89.6,47.605,-56.41,-11.039,3.236,29.749,1171.086,7047.202,442.39,18655.213,77.965,40.424,-1.604,-15.719,963.961,193.229,12.13,15355.748,-1.353,-0.16,185.956,11.673,2.138,33.274,17.616,5.58,0.54,12.231,1.92,88.888,8.602,280.617,0.983,0.095,0.608,9038.909,2897.027,-13.05,-38.383,208.039,1051.688,66.02,3314.036,11.635,7.181,235.136,4.011,5.732,37.117,2.33,91.311,0.411,0.198,23.817,6.366,33.969,197.052,12.37,541.119,2.18,1.173;;;;;;;;;;;;,developed
France,2012.0,100.0,100.0,,12.34,56.42,425.41,85.25,90.05078,45681.15,3.84,338420.0134,9.137363,0.313134751,40874.70039,119.0,643801.0,46.227638,2.213749,FRA,63071412.0,2400896417792.0,9.475,2.558,468.667,29.559,84.032,5.3,0.934,1.021,77.593,11.151,13.799,2180.851,137.549,340.249,21.46,,0.0,0.0,0.0,3.781,4.753,523.06,8293.139,567.58,27.641,-0.104,-3.0,45884.934,1.205,-0.312,-4.731,902.469,56.92,23991.393,1513.171,10.029,52.286,3.313,14.253,444.443,360.702,22.75,7046.663,-12.376,-0.825,92.564,5.838,4.008,15.357,44.04,31.066,37.453,161.174,948.607,59.83,2555.427,10.541,5.569,0.839,1.731,1380.857,8096.537,510.66,21893.543,89.971,47.714,-44.52,-8.511,-3.839,-51.779,1119.307,6744.894,425.41,17746.664,74.952,38.676,-3.401,-32.783,931.179,201.518,12.71,14763.879,-8.248,-0.963,169.818,10.711,2.239,32.176,18.378,5.81,0.51,4.327,0.762,92.118,8.086,291.386,1.024,0.09,0.635,8999.006,2894.028,23.39,53.51,261.55,1351.642,85.25,4146.881,15.02,9.038,93.293,5.28,11.013,70.238,4.43,174.604,0.781,0.381,22.694,7.456,41.425,240.68,15.18,656.797,2.675,1.431;;;;;;;;;;;;,developed
France,2013.0,100.0,100.0,,13.42,53.35,423.68,99.42,90.74507,45921.207,3.83,338559.9976,10.4594345,0.576326675,42592.93539,119.0,643801.0,46.227638,2.213749,FRA,63335180.0,2414733688832.0,1.852,0.547,475.357,30.107,89.682,5.68,0.985,1.03,76.274,6.22,8.555,2306.851,146.105,376.41,23.84,,0.0,0.0,0.0,4.134,4.996,528.28,8341.021,576.74,27.862,1.041,30.118,46169.375,1.211,0.239,3.61,846.923,53.64,23948.48,1516.781,9.301,51.871,1.572,6.989,451.432,290.36,18.39,7127.658,-35.904,-2.096,59.083,3.742,3.189,15.438,43.99,20.519,31.9,193.075,1135.546,71.92,3048.462,12.47,6.603,2.393,26.507,1407.364,8259.232,523.1,22220.891,90.699,48.129,-48.46,-9.173,-0.405,-11.245,1108.062,6689.489,423.68,17495.211,73.461,37.894,-1.282,-11.934,919.245,180.153,11.41,14513.973,-1.732,-0.185,166.182,10.525,1.978,31.436,19.463,6.18,0.5,5.901,1.084,97.576,7.895,307.294,1.072,0.087,0.666,9106.155,2924.146,12.906,37.752,299.302,1569.744,99.42,4725.68,17.238,10.236,17.874,1.89,12.903,81.945,5.19,203.722,0.9,0.441,6.264,2.33,43.755,254.677,16.13,690.845,2.797,1.496;;;;;;;;;;;;,developed
France,2014.0,100.0,100.0,,13.2,35.68,436.48,94.03,93.69823,43808.914,3.65,306100.0061,10.459279,0.956183052,43011.2631,119.0,643801.0,46.227638,2.213749,FRA,63588496.0,2437822808064.0,7.831,2.358,510.542,32.465,94.199,5.99,1.058,1.161,52.148,-26.623,-38.897,1685.961,107.208,177.076,11.26,,0.0,0.0,0.0,1.988,3.833,499.08,7848.589,566.27,29.209,-4.353,-127.302,43983.484,1.147,-9.3,-141.064,562.366,35.76,21634.684,1375.717,6.315,49.188,-16.026,-72.348,379.084,206.956,13.16,5961.511,-94.74,-3.545,3.095,0.197,2.324,13.554,29.53,-11.312,-22.866,170.209,1002.854,63.77,2676.729,11.261,6.086,1.813,13.762,1421.126,8342.861,530.51,22348.799,93.685,50.812,-67.19,-13.463,3.02,26.626,1134.688,6864.135,436.48,17844.234,77.08,40.57,-3.244,-29.819,889.426,178.334,11.34,13987.212,-3.975,-0.418,158.941,10.107,2.003,31.801,21.012,6.55,0.56,7.961,1.55,103.006,8.807,330.438,1.157,0.099,0.751,8905.228,2796.844,-2.187,-12.863,286.438,1478.727,94.03,4504.564,16.605,10.241,24.909,3.117,16.02,100.49,6.39,251.935,1.128,0.573,7.449,2.978,46.732,272.376,17.32,734.92,3.059,1.671;;;;;;;;;;;;,developed
France,2015.0,100.0,100.0,,13.34,44.65,437.43,91.84,92.22017,43929.527,3.66,311299.9878,10.147399,1.112912341,36638.18493,119.0,643801.0,46.227638,2.213749,FRA,63809768.0,2464953663488.0,0.873,0.283,513.211,32.748,102.335,6.53,1.137,1.16,59.118,-4.597,-4.928,1602.887,102.28,186.335,11.89,,0.0,0.0,0.0,2.071,3.624,510.05,7993.29,574.11,29.077,0.909,25.429,44229.48,1.145,2.67,36.736,702.714,44.84,22135.375,1412.453,7.81,50.047,7.501,28.434,407.518,331.297,21.14,6386.446,25.719,0.051,3.878,0.247,3.682,14.439,33.94,-13.166,-23.289,146.92,870.713,55.56,2302.475,9.678,5.206,-0.188,-11.307,1409.82,8294.498,529.27,22094.104,92.19,49.953,-64.06,-12.56,0.217,-4.302,1130.386,6855.22,437.43,17714.934,76.193,40.052,1.487,13.23,902.656,185.081,11.81,14146.043,5.508,0.557,167.114,10.664,2.057,31.983,22.711,7.11,0.58,8.084,1.699,111.425,9.09,355.913,1.238,0.101,0.805,8997.212,2822.273,-1.605,-7.005,279.434,1439.278,91.84,4379.171,15.997,9.901,22.824,3.539,19.559,121.455,7.75,306.528,1.35,0.693,23.768,10.763,57.495,335.685,21.42,901.044,3.731,2.037;;;;;;;;;;;;,developed
France,2016.0,100.0,100.0,,14.24,56.45,403.2,99.0,89.89528,43053.95,3.56,313920.0134,10.975246,1.095464404,37037.37419,119.0,643801.0,46.227638,2.213749,FRA,63989320.0,2491956330496.0,0.605,0.198,514.868,32.946,117.52,7.52,1.346,1.191,68.558,-2.704,-2.766,1555.164,99.514,159.87,10.23,,0.0,0.0,0.0,1.831,3.598,517.3,8084.162,558.8,28.395,-2.013,-56.82,43217.41,1.11,1.441,20.358,884.523,56.6,22391.416,1432.812,10.129,51.811,9.271,37.782,445.299,546.497,34.97,6958.964,-4.762,-0.012,3.683,0.236,6.258,16.102,38.31,9.836,13.497,160.417,950.784,60.84,2506.938,10.888,5.801,-4.855,-77.179,1332.641,7848.185,502.2,20825.988,89.871,48.189,-41.5,-8.022,-7.826,-94.627,1035.759,6301.052,403.2,16186.429,72.155,37.453,-1.624,-14.657,887.998,178.155,11.4,13877.288,-1.222,-0.13,164.609,10.533,2.04,32.11,24.619,8.12,0.6,8.414,1.908,126.896,9.377,384.735,1.453,0.107,0.89,8732.707,2765.453,5.708,17.448,296.882,1547.133,99.0,4639.561,17.717,10.735,12.416,2.298,21.858,135.335,8.66,341.586,1.55,0.79,-0.198,-0.453,57.042,334.118,21.38,891.434,3.826,2.063;;;;;;;;;;;;,developed
France,2017.0,100.0,100.0,,14.12,65.09,398.36,92.63,88.294846,42633.387,3.47,317829.9866,10.437264,2.291419994,38685.25849,119.0,643801.0,46.227638,2.213749,FRA,64144092.0,2549057585152.0,0.781,0.257,517.639,33.204,121.289,7.78,1.398,1.205,78.214,9.579,9.532,1700.019,109.046,199.707,12.81,,,,,2.302,3.958,516.29,8048.909,556.42,28.068,-0.381,-10.533,42948.914,1.081,1.774,25.419,1020.047,65.43,22733.664,1458.23,11.759,52.932,0.529,2.358,447.657,631.391,40.5,6978.927,,,,,7.279,16.249,43.52,-18.288,-30.109,130.309,779.495,50.0,2031.498,8.986,4.73,-2.031,-35.952,1296.689,7654.485,490.99,20215.25,88.241,47.068,-40.13,-7.773,-1.2,-18.444,1017.315,6210.393,398.36,15859.839,71.593,36.927,1.524,13.529,901.527,188.95,12.12,14054.717,,,,,2.178,32.724,26.319,8.43,0.65,6.917,1.7,131.423,10.133,410.313,1.515,0.117,0.955,8674.532,2754.919,-4.609,-17.508,279.374,1444.092,92.63,4355.411,16.647,10.141,11.484,2.367,24.225,149.507,9.59,377.661,1.724,0.879,15.186,8.276,65.318,383.667,24.61,1018.299,4.423,2.371;;;;;;;;;;;;,developed
France,2018.0,100.0,100.0,,15.21,49.27,412.94,113.62,91.44365,43334.203,3.4,307049.9878,12.132495,1.865066071,41572.48501,119.0,643801.0,46.227638,2.213749,FRA,64277812.0,2596599234560.0,-1.137,-0.378,510.688,32.826,130.372,8.38,1.455,1.177,59.938,-8.108,-8.841,1558.932,100.205,129.283,8.31,,,,,1.443,3.593,512.96,7980.359,575.93,29.272,1.235,34.037,43389.094,1.074,-3.428,-49.99,769.784,49.48,21908.648,1408.24,8.591,50.493,-4.305,-19.273,428.384,476.214,30.61,6664.568,,,,,5.315,15.36,34.52,30.535,38.795,169.104,1012.947,65.11,2630.825,11.305,6.063,6.655,84.027,1380.716,8190.229,526.45,21480.447,91.409,49.507,-62.97,-12.276,3.661,31.074,1048.389,6424.301,412.94,16310.273,71.7,37.591,-2.427,-21.876,879.651,164.287,10.56,13685.148,,,,,1.834,31.541,27.588,8.99,0.61,4.821,1.269,139.862,9.49,429.201,1.561,0.106,0.989,8960.012,2788.956,16.269,52.954,332.328,1765.928,113.51,5170.175,19.709,11.916,13.461,3.1,27.325,168.176,10.81,425.106,1.877,0.98,16.245,10.167,75.485,444.944,28.6,1174.354,4.966,2.707;;;;;;;;;;;;,developed
France,2019.0,100.0,100.0,,15.53,53.5,399.01,113.21,90.54302,42326.785,3.29,300519.989,12.384905,1.842971814,40578.64429,119.0,643801.0,46.227638,2.213749,FRA,64399760.0,2644453883904.0,4.13,1.356,530.771,34.182,134.162,8.64,1.527,1.252,59.834,-20.739,-20.782,1233.282,79.423,56.522,3.64,,,,,0.643,2.91,508.06,7889.16,565.73,29.241,-2.13,-59.394,42384.668,1.032,-1.406,-19.799,833.233,53.66,21559.725,1388.441,9.485,50.867,1.923,8.237,436.62,610.406,39.31,6779.845,,,,,6.949,15.996,33.85,-12.341,-21.416,147.688,883.699,56.91,2293.293,10.06,5.411,-2.32,-39.595,1341.122,7951.427,512.07,20824.947,90.515,49.133,-57.67,-11.351,-3.373,-39.101,1009.287,6195.831,399.01,15672.221,70.53,36.976,-0.825,-7.254,872.398,166.305,10.71,13546.597,,,,,1.893,31.961,28.017,9.25,0.61,1.549,0.428,143.634,9.472,435.042,1.635,0.108,1.026,8784.659,2729.562,0.697,-0.493,331.834,1755.597,113.06,5152.726,19.985,12.157,12.78,3.379,30.704,189.131,12.18,476.764,2.153,1.125,21.326,15.76,91.245,539.132,34.72,1416.855,6.137,3.343;;;;;;;;;;;;,developed
